time,mode,aspd,gspd,lat,lon,r,p,y,alt,navr,navp,navy,navalt,navspeed,hdop,sat,turn,bearing,rad,latacc,climb,srv0,srv1,srv2,srv3,lmt0,lmt1
1679117924099,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,1.01,240.58,-0.18,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924266,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.99,240.68,-0.18,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924422,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.63,0.95,240.47,-0.18,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924502,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.98,240.65,-0.17,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924619,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.65,0.99,240.63,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924678,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.62,0.99,240.76,-0.19,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924710,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.63,0.98,240.71,-0.17,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117924929,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.62,0.97,240.6,-0.18,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1500,1489,1500,1000,0.0,1.0
1679117924984,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.62,0.98,240.46,-0.2,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925081,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.97,240.49,-0.21,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925197,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.64,0.95,240.56,-0.21,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925224,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.63,0.99,240.43,-0.21,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925425,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.66,1.0,240.69,-0.21,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925493,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.62,0.95,240.46,-0.21,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925525,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.64,0.99,240.43,-0.19,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925723,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.64,0.93,240.64,-0.19,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925724,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.99,240.7,-0.17,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117925887,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.66,0.98,240.64,-0.18,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926042,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.64,0.98,240.48,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926121,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.69,0.97,240.83,-0.15,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926159,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.65,0.96,240.71,-0.15,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926264,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.63,0.98,240.59,-0.18,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926332,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.67,1.01,240.72,-0.18,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926474,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.62,0.95,240.45,-0.18,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926581,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.67,0.98,240.86,-0.19,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926698,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.63,0.99,240.55,-0.19,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926815,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.62,0.99,240.6,-0.21,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926879,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.67,0.99,240.53,-0.21,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117926911,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.66,0.95,240.65,-0.21,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927109,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.63,0.99,240.47,-0.21,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927156,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.68,0.99,240.63,-0.21,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927283,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.62,0.97,240.67,-0.21,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927307,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.65,0.97,240.71,-0.19,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927507,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.97,240.69,-0.18,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927694,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.63,1.0,240.63,-0.18,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927694,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.67,0.99,240.47,-0.16,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927726,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.63,0.99,240.69,-0.16,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1500,1489,1500,1000,0.0,1.0
1679117927926,FBWA,0.0,0.0,-7.767024993896484,110.2335205078125,0.64,0.96,240.73,-0.16,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117927996,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.65,0.96,240.58,-0.16,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928093,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.64,0.94,240.72,-0.15,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928235,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.66,0.94,240.77,-0.14,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928235,FBWA,0.0,0.01,-7.767024993896484,110.2335205078125,0.65,0.99,240.71,-0.15,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928416,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.66,0.95,240.55,-0.13,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928619,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.62,0.96,240.52,-0.13,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1500,1489,1500,1000,0.0,1.0
1679117928739,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.65,0.97,240.68,-0.13,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928739,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.64,0.97,240.53,-0.14,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928787,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.67,0.99,240.77,-0.15,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928929,FBWA,0.0,0.02,-7.767024993896484,110.2335205078125,0.63,0.98,240.57,-0.14,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.61,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117928929,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.65,1.0,240.47,-0.14,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929132,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.63,0.98,240.71,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929190,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.65,0.98,240.76,-0.15,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929222,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.68,0.96,240.61,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929423,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.68,0.98,240.6,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929424,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.62,1.03,240.52,-0.15,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929593,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.63,0.97,240.53,-0.16,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929693,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.66,1.0,240.82,-0.15,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929913,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.63,0.99,240.59,-0.14,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929914,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.64,0.98,240.89,-0.13,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117929914,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,0.96,240.68,-0.12,0.0,0.03,45.0,80.0,17.0,0.55,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930116,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.94,240.67,-0.13,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930163,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.68,0.97,240.78,-0.13,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930281,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.64,0.95,241.15,-0.13,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930319,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.64,0.97,240.52,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930516,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.64,0.97,240.5,-0.14,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930704,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.62,0.96,240.57,-0.14,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930707,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.95,240.72,-0.16,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930735,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,0.98,240.7,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930934,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,0.97,240.57,-0.16,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931007,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.67,0.96,240.41,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931008,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.69,1.01,240.53,-0.14,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931242,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,1.01,240.55,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931394,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.99,240.59,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931394,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.67,0.95,240.72,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931426,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.98,240.71,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931632,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.99,240.66,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931665,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.95,240.75,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931850,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.62,0.97,240.72,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931938,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.98,240.63,-0.17,0.0,0.0,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931939,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.65,1.01,240.61,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932139,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.66,0.97,240.56,-0.17,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932198,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.67,0.98,240.48,-0.17,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932230,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.67,0.98,240.69,-0.17,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
